t,abduct_L.q,abduct_L.w,abduct_R.q,abduct_R.w,hip_L.q,hip_L.w,hip_R.q,hip_R.w
2.696935917530e-01,2.029193765730e-01,1.407055346089e+00,-2.204761437330e-01,-1.484912829687e+00,-8.051648147849e-01,-4.890946871307e+00,-8.044869139708e-01,-4.888823735524e+00
2.701321906192e-01,2.035365643542e-01,1.407305696697e+00,-2.211274346623e-01,-1.484957726500e+00,-8.073102641797e-01,-4.892249394496e+00,-8.066314478746e-01,-4.890197913985e+00
2.705707894854e-01,2.041538581402e-01,1.407538725682e+00,-2.217787412373e-01,-1.484984173468e+00,-8.094562788510e-01,-4.893524517777e+00,-8.087765785917e-01,-4.891545189027e+00
2.710093883515e-01,2.047712503301e-01,1.407754415503e+00,-2.224300553631e-01,-1.484992158227e+00,-8.116028467806e-01,-4.894772238919e+00,-8.109222943211e-01,-4.892865555976e+00
2.714479872177e-01,2.053887333150e-01,1.407952749222e+00,-2.230813689397e-01,-1.484981669057e+00,-8.137499559496e-01,-4.895992555792e+00,-8.130685832601e-01,-4.894159010220e+00
2.718865860839e-01,2.060062994791e-01,1.408133710506e+00,-2.237326738620e-01,-1.484952694884e+00,-8.158975943379e-01,-4.897185466370e+00,-8.152154336037e-01,-4.895425547210e+00
2.723251849500e-01,2.066239411995e-01,1.408297283630e+00,-2.243839620203e-01,-1.484905225280e+00,-8.180457499249e-01,-4.898350968728e+00,-8.173628335450e-01,-4.896665162459e+00
2.727637838162e-01,2.072416508463e-01,1.408443453473e+00,-2.250352253002e-01,-1.484839250467e+00,-8.201944106889e-01,-4.899489061040e+00,-8.195107712753e-01,-4.897877851546e+00
2.732023826824e-01,2.078594207833e-01,1.408572205529e+00,-2.256864555835e-01,-1.484754761313e+00,-8.223435646075e-01,-4.900599741579e+00,-8.216592349838e-01,-4.899063610106e+00
2.736409815486e-01,2.084772433680e-01,1.408683525897e+00,-2.263376447479e-01,-1.484651749339e+00,-8.244931996575e-01,-4.901683008720e+00,-8.238082128579e-01,-4.900222433839e+00
2.740795804147e-01,2.090951109521e-01,1.408777401290e+00,-2.269887846675e-01,-1.484530206715e+00,-8.266433038153e-01,-4.902738860933e+00,-8.259576930830e-01,-4.901354318504e+00
2.745181792809e-01,2.097130158814e-01,1.408853819033e+00,-2.276398672134e-01,-1.484390126264e+00,-8.287938650562e-01,-4.903767296787e+00,-8.281076638428e-01,-4.902459259920e+00
2.749567781471e-01,2.103309504963e-01,1.408912767065e+00,-2.282908842534e-01,-1.484231501462e+00,-8.309448713553e-01,-4.904768314947e+00,-8.302581133191e-01,-4.903537253965e+00
2.753953770132e-01,2.109489071321e-01,1.408954233938e+00,-2.289418276527e-01,-1.484054326437e+00,-8.330963106868e-01,-4.905741914176e+00,-8.324090296920e-01,-4.904588296578e+00
2.758339758794e-01,2.115668781193e-01,1.408978208822e+00,-2.295926892741e-01,-1.483858595973e+00,-8.352481710246e-01,-4.906688093331e+00,-8.345604011397e-01,-4.905612383754e+00
2.762725747456e-01,2.121848557836e-01,1.408984681502e+00,-2.302434609780e-01,-1.483644305509e+00,-8.374004403421e-01,-4.907606851364e+00,-8.367122158386e-01,-4.906609511548e+00
2.767111736117e-01,2.128028324465e-01,1.408973642379e+00,-2.308941346234e-01,-1.483411451140e+00,-8.395531066122e-01,-4.908498187323e+00,-8.388644619636e-01,-4.907579676071e+00
2.771497724779e-01,2.134208004253e-01,1.408945082476e+00,-2.315447020673e-01,-1.483160029618e+00,-8.417061578074e-01,-4.909362100348e+00,-8.410171276878e-01,-4.908522873494e+00
2.775883713441e-01,2.140387520337e-01,1.408898993432e+00,-2.321951551657e-01,-1.482890038352e+00,-8.438595818998e-01,-4.910198589672e+00,-8.431702011827e-01,-4.909439100042e+00
2.780269702102e-01,2.146566795816e-01,1.408835367506e+00,-2.328454857735e-01,-1.482601475407e+00,-8.460133668614e-01,-4.911007654623e+00,-8.453236706179e-01,-4.910328351999e+00
2.784655690764e-01,2.152745753759e-01,1.408754197580e+00,-2.334956857449e-01,-1.482294339510e+00,-8.481675006637e-01,-4.911789294619e+00,-8.474775241618e-01,-4.911190625704e+00
2.789041679426e-01,2.158924317203e-01,1.408655477155e+00,-2.341457469336e-01,-1.481968630045e+00,-8.503219712780e-01,-4.912543509171e+00,-8.496317499808e-01,-4.912025917551e+00
2.793427668088e-01,2.165102409160e-01,1.408539200355e+00,-2.347956611934e-01,-1.481624347055e+00,-8.524767666755e-01,-4.913270297878e+00,-8.517863362400e-01,-4.912834223992e+00
2.797813656749e-01,2.171279952615e-01,1.408405361925e+00,-2.354454203780e-01,-1.481261491243e+00,-8.546318748271e-01,-4.913969660434e+00,-8.539412711028e-01,-4.913615541533e+00
2.802199645411e-01,2.177456870534e-01,1.408253957236e+00,-2.360950163418e-01,-1.480880063974e+00,-8.567872837038e-01,-4.914641596620e+00,-8.560965427312e-01,-4.914369866734e+00
2.806585634073e-01,2.183633085862e-01,1.408084982281e+00,-2.367444409398e-01,-1.480480067272e+00,-8.589429812763e-01,-4.915286106306e+00,-8.582521392856e-01,-4.915097196212e+00
2.810971622734e-01,2.189808521529e-01,1.407898433676e+00,-2.373936860279e-01,-1.480061503821e+00,-8.610989555154e-01,-4.915903189454e+00,-8.604080489250e-01,-4.915797526636e+00
2.815357611396e-01,2.195983100451e-01,1.407694308664e+00,-2.380427434637e-01,-1.479624376969e+00,-8.632551943919e-01,-4.916492846112e+00,-8.625642598070e-01,-4.916470854731e+00
2.819743600058e-01,2.202156745533e-01,1.407472605112e+00,-2.386916051060e-01,-1.479168690722e+00,-8.654116858765e-01,-4.917055076417e+00,-8.647207600876e-01,-4.917117177276e+00
2.824129588719e-01,2.208329379674e-01,1.407233321511e+00,-2.393402628159e-01,-1.478694449749e+00,-8.675684179402e-01,-4.917589880595e+00,-8.668775379216e-01,-4.917736491104e+00
2.828515577381e-01,2.214500925764e-01,1.406976456981e+00,-2.399887084563e-01,-1.478201659381e+00,-8.697253785539e-01,-4.918097258956e+00,-8.690345814622e-01,-4.918328793100e+00
2.832901566043e-01,2.220671306693e-01,1.406702011265e+00,-2.406369338929e-01,-1.477690325611e+00,-8.718825556888e-01,-4.918577211901e+00,-8.711918788614e-01,-4.918894080205e+00
2.837287554705e-01,2.226840445353e-01,1.406409984734e+00,-2.412849309939e-01,-1.477160455091e+00,-8.740399373162e-01,-4.919029739914e+00,-8.733494182699e-01,-4.919432349412e+00
2.841673543366e-01,2.233008264634e-01,1.406100378384e+00,-2.419326916309e-01,-1.476612055139e+00,-8.761975114078e-01,-4.919454843568e+00,-8.755071878371e-01,-4.919943597767e+00
2.846059532028e-01,2.239174687437e-01,1.405773193838e+00,-2.425802076785e-01,-1.476045133730e+00,-8.783552659354e-01,-4.919852523519e+00,-8.776651757108e-01,-4.920427822371e+00
2.850445520690e-01,2.245339636669e-01,1.405428433348e+00,-2.432274710152e-01,-1.475459699505e+00,-8.805131888710e-01,-4.920222780511e+00,-8.798233700381e-01,-4.920885020375e+00
2.854831509351e-01,2.251503035247e-01,1.405066099789e+00,-2.438744735233e-01,-1.474855761762e+00,-8.826712681874e-01,-4.920565615373e+00,-8.819817589643e-01,-4.921315188987e+00
2.859217498013e-01,2.257664806104e-01,1.404686196666e+00,-2.445212070893e-01,-1.474233330463e+00,-8.848294918572e-01,-4.920881029016e+00,-8.841403306338e-01,-4.921718325464e+00
2.863603486675e-01,2.263824872189e-01,1.404288728109e+00,-2.451676636044e-01,-1.473592416231e+00,-8.869878478539e-01,-4.921169022438e+00,-8.862990731899e-01,-4.922094427119e+00
2.867989475336e-01,2.269983156472e-01,1.403873698876e+00,-2.458138349644e-01,-1.472933030349e+00,-8.891463241511e-01,-4.921429596721e+00,-8.884579747744e-01,-4.922443491317e+00
2.872375463998e-01,2.276139581942e-01,1.403441114351e+00,-2.464597130703e-01,-1.472255184759e+00,-8.913049087232e-01,-4.921662753031e+00,-8.906170235282e-01,-4.922765515476e+00
2.876761452660e-01,2.282294071616e-01,1.402990980544e+00,-2.471052898284e-01,-1.471558892066e+00,-8.934635895450e-01,-4.921868492617e+00,-8.927762075910e-01,-4.923060497066e+00
2.881147441321e-01,2.288446548537e-01,1.402523304094e+00,-2.477505571509e-01,-1.470844165532e+00,-8.956223545917e-01,-4.922046816812e+00,-8.949355151014e-01,-4.923328433612e+00
2.885533429983e-01,2.294596935780e-01,1.402038092262e+00,-2.483955069556e-01,-1.470111019079e+00,-8.977811918393e-01,-4.922197727031e+00,-8.970949341970e-01,-4.923569322690e+00
2.889919418645e-01,2.300745156452e-01,1.401535352938e+00,-2.490401311668e-01,-1.469359467288e+00,-8.999400892644e-01,-4.922321224775e+00,-8.992544530143e-01,-4.923783161931e+00
2.894305407307e-01,2.306891133695e-01,1.401015094638e+00,-2.496844217154e-01,-1.468589525398e+00,-9.020990348443e-01,-4.922417311624e+00,-9.014140596886e-01,-4.923969949018e+00
2.898691395968e-01,2.313034790692e-01,1.400477326500e+00,-2.503283705388e-01,-1.467801209306e+00,-9.042580165570e-01,-4.922485989245e+00,-9.035737423546e-01,-4.924129681688e+00
2.903077384630e-01,2.319176050667e-01,1.399922058291e+00,-2.509719695819e-01,-1.466994535564e+00,-9.064170223811e-01,-4.922527259383e+00,-9.057334891457e-01,-4.924262357731e+00
2.907463373292e-01,2.325314836888e-01,1.399349300400e+00,-2.516152107967e-01,-1.466169521382e+00,-9.085760402962e-01,-4.922541123869e+00,-9.078932881943e-01,-4.924367974992e+00
2.911849361953e-01,2.331451072667e-01,1.398759063840e+00,-2.522580861431e-01,-1.465326184625e+00,-9.107350582827e-01,-4.922527584614e+00,-9.100531276321e-01,-4.924446531368e+00
2.916235350615e-01,2.337584681371e-01,1.398151360248e+00,-2.529005875889e-01,-1.464464543814e+00,-9.128940643216e-01,-4.922486643613e+00,-9.122129955897e-01,-4.924498024811e+00
2.920621339277e-01,2.343715586416e-01,1.397526201884e+00,-2.535427071102e-01,-1.463584618121e+00,-9.150530463952e-01,-4.922418302941e+00,-9.143728801970e-01,-4.924522453328e+00
2.925007327938e-01,2.349843711273e-01,1.396883601630e+00,-2.541844366915e-01,-1.462686427374e+00,-9.172119924863e-01,-4.922322564756e+00,-9.165327695829e-01,-4.924519814978e+00
2.929393316600e-01,2.355968979473e-01,1.396223572991e+00,-2.548257683264e-01,-1.461769992052e+00,-9.193708905791e-01,-4.922199431298e+00,-9.186926518754e-01,-4.924490107879e+00
2.933779305262e-01,2.362091314604e-01,1.395546130092e+00,-2.554666940173e-01,-1.460835333285e+00,-9.215297286583e-01,-4.922048904888e+00,-9.208525152019e-01,-4.924433330199e+00
2.938165293923e-01,2.368210640322e-01,1.394851287677e+00,-2.561072057764e-01,-1.459882472854e+00,-9.236884947102e-01,-4.921870987931e+00,-9.230123476888e-01,-4.924349480164e+00
2.942551282585e-01,2.374326880346e-01,1.394139061113e+00,-2.567472956253e-01,-1.458911433189e+00,-9.258471767216e-01,-4.921665682910e+00,-9.251721374618e-01,-4.924238556057e+00
2.946937271247e-01,2.380439958464e-01,1.393409466383e+00,-2.573869555957e-01,-1.457922237369e+00,-9.280057626809e-01,-4.921432992393e+00,-9.273318726460e-01,-4.924100556212e+00
2.951323259909e-01,2.386549798536e-01,1.392662520088e+00,-2.580261777294e-01,-1.456914909119e+00,-9.301642405774e-01,-4.921172919029e+00,-9.294915413655e-01,-4.923935479025e+00
2.955709248570e-01,2.392656324495e-01,1.391898239448e+00,-2.586649540791e-01,-1.455889472810e+00,-9.323225984015e-01,-4.920885465547e+00,-9.316511317440e-01,-4.923743322944e+00
2.960095237232e-01,2.398759460353e-01,1.391116642297e+00,-2.593032767079e-01,-1.454845953459e+00,-9.344808241450e-01,-4.920570634760e+00,-9.338106319043e-01,-4.923524086476e+00
2.964481225894e-01,2.404859130201e-01,1.390317747086e+00,-2.599411376904e-01,-1.453784376726e+00,-9.366389058009e-01,-4.920228429561e+00,-9.359700299687e-01,-4.923277768185e+00
2.968867214555e-01,2.410955258210e-01,1.389501572879e+00,-2.605785291123e-01,-1.452704768912e+00,-9.387968313635e-01,-4.919858852927e+00,-9.381293140589e-01,-4.923004366693e+00
2.973253203217e-01,2.417047768639e-01,1.388668139353e+00,-2.612154430711e-01,-1.451607156961e+00,-9.409545888283e-01,-4.919461907916e+00,-9.402884722958e-01,-4.922703880679e+00
2.977639191879e-01,2.423136585833e-01,1.387817466798e+00,-2.618518716764e-01,-1.450491568455e+00,-9.431121661922e-01,-4.919037597667e+00,-9.424474928001e-01,-4.922376308882e+00
2.982025180540e-01,2.429221634228e-01,1.386949576115e+00,-2.624878070497e-01,-1.449358031616e+00,-9.452695514537e-01,-4.918585925402e+00,-9.446063636915e-01,-4.922021650099e+00
2.986411169202e-01,2.435302838352e-01,1.386064488813e+00,-2.631232413253e-01,-1.448206575302e+00,-9.474267326126e-01,-4.918106894427e+00,-9.467650730897e-01,-4.921639903188e+00
2.990797157864e-01,2.441380122829e-01,1.385162227011e+00,-2.637581666502e-01,-1.447037229004e+00,-9.495836976699e-01,-4.917600508127e+00,-9.489236091134e-01,-4.921231067064e+00
2.995183146525e-01,2.447453412383e-01,1.384242813435e+00,-2.643925751845e-01,-1.445850022850e+00,-9.517404346286e-01,-4.917066769974e+00,-9.510819598811e-01,-4.920795140705e+00
2.999569135187e-01,2.453522631836e-01,1.383306271418e+00,-2.650264591017e-01,-1.444644987598e+00,-9.538969314928e-01,-4.916505683518e+00,-9.532401135110e-01,-4.920332123149e+00
3.003955123849e-01,2.459587706117e-01,1.382352624896e+00,-2.656598105887e-01,-1.443422154639e+00,-9.560531762685e-01,-4.915917252395e+00,-9.553980581206e-01,-4.919842013497e+00
3.008341112511e-01,2.465648560258e-01,1.381381898409e+00,-2.662926218465e-01,-1.442181555990e+00,-9.582091569632e-01,-4.915301480324e+00,-9.575557818272e-01,-4.919324810910e+00
3.012727101172e-01,2.471705119403e-01,1.380394117099e+00,-2.669248850904e-01,-1.440923224297e+00,-9.603648615858e-01,-4.914658371107e+00,-9.597132727478e-01,-4.918780514613e+00
3.017113089834e-01,2.477757308806e-01,1.379389306708e+00,-2.675565925498e-01,-1.439647192831e+00,-9.625202781473e-01,-4.913987928630e+00,-9.618705189987e-01,-4.918209123894e+00
3.021499078496e-01,2.483805053835e-01,1.378367493577e+00,-2.681877364692e-01,-1.438353495486e+00,-9.646753946603e-01,-4.913290156861e+00,-9.640275086965e-01,-4.917610638104e+00
3.025885067157e-01,2.489848279975e-01,1.377328704647e+00,-2.688183091078e-01,-1.437042166779e+00,-9.668301991389e-01,-4.912565059855e+00,-9.661842299570e-01,-4.916985056661e+00
3.030271055819e-01,2.495886912831e-01,1.376272967450e+00,-2.694483027403e-01,-1.435713241847e+00,-9.689846795992e-01,-4.911812641750e+00,-9.683406708959e-01,-4.916332379045e+00
3.034657044481e-01,2.501920878131e-01,1.375200310116e+00,-2.700777096568e-01,-1.434366756443e+00,-9.711388240593e-01,-4.911032906768e+00,-9.704968196290e-01,-4.915652604805e+00
3.039043033142e-01,2.507950101724e-01,1.374110761367e+00,-2.707065221634e-01,-1.433002746938e+00,-9.732926205389e-01,-4.910225859217e+00,-9.726526642715e-01,-4.914945733554e+00
3.043429021804e-01,2.513974509591e-01,1.373004350514e+00,-2.713347325820e-01,-1.431621250317e+00,-9.754460570596e-01,-4.909391503490e+00,-9.748081929386e-01,-4.914211764973e+00
3.047815010466e-01,2.519994027839e-01,1.371881107461e+00,-2.719623332510e-01,-1.430222304177e+00,-9.775991216452e-01,-4.908529844066e+00,-9.769633937455e-01,-4.913450698811e+00
3.052200999128e-01,2.526008582710e-01,1.370741062695e+00,-2.725893165256e-01,-1.428805946725e+00,-9.797518023213e-01,-4.907640885510e+00,-9.791182548070e-01,-4.912662534886e+00
3.056586987789e-01,2.532018100579e-01,1.369584247291e+00,-2.732156747777e-01,-1.427372216774e+00,-9.819040871154e-01,-4.906724632472e+00,-9.812727642383e-01,-4.911847273085e+00
3.060972976451e-01,2.538022507961e-01,1.368410692908e+00,-2.738414003963e-01,-1.425921153747e+00,-9.840559640574e-01,-4.905781089692e+00,-9.834269101540e-01,-4.911004913365e+00
3.065358965113e-01,2.544021731509e-01,1.367220431786e+00,-2.744664857879e-01,-1.424452797666e+00,-9.862074211791e-01,-4.904810261993e+00,-9.855806806692e-01,-4.910135455754e+00
3.069744953774e-01,2.550015698019e-01,1.366013496746e+00,-2.750909233768e-01,-1.422967189158e+00,-9.883584465143e-01,-4.903812154288e+00,-9.877340638988e-01,-4.909238900352e+00
3.074130942436e-01,2.556004334433e-01,1.364789921185e+00,-2.757147056050e-01,-1.421464369446e+00,-9.905090280993e-01,-4.902786771579e+00,-9.898870479576e-01,-4.908315247330e+00
3.078516931098e-01,2.561987567841e-01,1.363549739080e+00,-2.763378249330e-01,-1.419944380352e+00,-9.926591539722e-01,-4.901734118953e+00,-9.920396209609e-01,-4.907364496936e+00
3.082902919759e-01,2.567965325481e-01,1.362292984977e+00,-2.769602738396e-01,-1.418407264291e+00,-9.948088121738e-01,-4.900654201589e+00,-9.941917710237e-01,-4.906386649488e+00
3.087288908421e-01,2.573937534747e-01,1.361019693997e+00,-2.775820448223e-01,-1.416853064272e+00,-9.969579907468e-01,-4.899547024753e+00,-9.963434862615e-01,-4.905381705381e+00
3.091674897083e-01,2.579904123187e-01,1.359729901831e+00,-2.782031303977e-01,-1.415281823890e+00,-9.991066777366e-01,-4.898412593803e+00,-9.984947547898e-01,-4.904349665086e+00
3.096060885744e-01,2.585865018505e-01,1.358423644737e+00,-2.788235231015e-01,-1.413693587331e+00,-1.001254861191e+00,-4.897250914185e+00,-1.000645564724e+00,-4.903290529150e+00
3.100446874406e-01,2.591820148567e-01,1.357100959538e+00,-2.794432154893e-01,-1.412088399363e+00,-1.003402529159e+00,-4.896061991437e+00,-1.002795904181e+00,-4.902204298197e+00
3.104832863068e-01,2.597769441402e-01,1.355761883620e+00,-2.800622001358e-01,-1.410466305337e+00,-1.005549669694e+00,-4.894845831189e+00,-1.004945761276e+00,-4.901090972932e+00
3.109218851730e-01,2.603712825205e-01,1.354406454932e+00,-2.806804696364e-01,-1.408827351184e+00,-1.007696270850e+00,-4.893602439161e+00,-1.007095124127e+00,-4.899950554137e+00
3.113604840391e-01,2.609650228335e-01,1.353034711979e+00,-2.812980166063e-01,-1.407171583411e+00,-1.009842320686e+00,-4.892331821166e+00,-1.009243980850e+00,-4.898783042676e+00
3.117990829053e-01,2.615581579324e-01,1.351646693826e+00,-2.819148336815e-01,-1.405499049100e+00,-1.011987807260e+00,-4.891033983110e+00,-1.011392319562e+00,-4.897588439493e+00
3.122376817715e-01,2.621506806878e-01,1.350242440088e+00,-2.825309135186e-01,-1.403809795903e+00,-1.014132718636e+00,-4.889708930993e+00,-1.013540128382e+00,-4.896366745616e+00
3.126762806376e-01,2.627425839873e-01,1.348821990934e+00,-2.831462487952e-01,-1.402103872042e+00,-1.016277042880e+00,-4.888356670909e+00,-1.015687395427e+00,-4.895117962154e+00
3.131148795038e-01,2.633338607368e-01,1.347385387083e+00,-2.837608322105e-01,-1.400381326305e+00,-1.018420768058e+00,-4.886977209044e+00,-1.017834108817e+00,-4.893842090302e+00
3.135534783700e-01,2.639245038598e-01,1.345932669798e+00,-2.843746564847e-01,-1.398642208042e+00,-1.020563882241e+00,-4.885570551684e+00,-1.019980256671e+00,-4.892539131339e+00
3.139920772361e-01,2.645145062982e-01,1.344463880888e+00,-2.849877143603e-01,-1.396886567166e+00,-1.022706373504e+00,-4.884136705205e+00,-1.022125827109e+00,-4.891209086633e+00
3.144306761023e-01,2.651038610121e-01,1.342979062704e+00,-2.855999986015e-01,-1.395114454145e+00,-1.024848229922e+00,-4.882675676085e+00,-1.024270808251e+00,-4.889851957636e+00
3.148692749685e-01,2.656925609807e-01,1.341478258136e+00,-2.862115019947e-01,-1.393325920002e+00,-1.026989439575e+00,-4.881187470896e+00,-1.026415188218e+00,-4.888467745890e+00
3.153078738346e-01,2.662805992019e-01,1.339961510609e+00,-2.868222173491e-01,-1.391521016312e+00,-1.029129990545e+00,-4.879672096307e+00,-1.028558955133e+00,-4.887056453027e+00
3.157464727008e-01,2.668679686926e-01,1.338428864083e+00,-2.874321374963e-01,-1.389699795198e+00,-1.031269870916e+00,-4.878129559088e+00,-1.030702097118e+00,-4.885618080767e+00
3.161850715670e-01,2.674546624895e-01,1.336880363050e+00,-2.880412552912e-01,-1.387862309330e+00,-1.033409068777e+00,-4.876559866106e+00,-1.032844602296e+00,-4.884152630925e+00
3.166236704332e-01,2.680406736485e-01,1.335316052528e+00,-2.886495636117e-01,-1.386008611919e+00,-1.035547572218e+00,-4.874963024328e+00,-1.034986458793e+00,-4.882660105406e+00
3.170622692993e-01,2.686259952457e-01,1.333735978064e+00,-2.892570553592e-01,-1.384138756716e+00,-1.037685369335e+00,-4.873339040823e+00,-1.037127654731e+00,-4.881140506209e+00
3.175008681655e-01,2.692106203771e-01,1.332140185725e+00,-2.898637234588e-01,-1.382252798009e+00,-1.039822448223e+00,-4.871687922759e+00,-1.039268178239e+00,-4.879593835429e+00
